y_pred,y_true
[0.88377547 0.00833872],[1 0]
[0.97509366 0.99669969],[1 1]
[0.98175108 0.99425352],[0 1]
[0.00726283 0.01470432],[0 0]
[0.97338986 0.99102086],[1 1]
[0.96403652 0.07337716],[1 0]
[0.19721591 0.38357902],[1 0]
[0.90707922 0.99514711],[1 1]
[0.16003156 0.01737946],[0 0]
[0.26785606 0.05309865],[0 0]
[0.17988905 0.04976019],[1 0]
[0.17364308 0.74245495],[0 0]
[0.16614693 0.08008325],[0 0]
[0.97602767 0.99738479],[1 1]
[0.04602554 0.03790173],[0 0]
[0.8904798  0.10285494],[1 0]
[0.00348836 0.01135606],[0 0]
[0.97871494 0.01521051],[1 0]
[0.76076674 0.83983564],[0 1]
[0.04775673 0.13102737],[0 0]
[0.02521634 0.00975993],[0 0]
[0.00847632 0.00663292],[0 0]
[0.92760509 0.99187618],[1 1]
[0.92857856 0.96328175],[1 1]
[0.00688058 0.00570551],[0 0]
[0.86964595 0.98797548],[0 1]
[0.61285514 0.00663003],[0 0]
[0.9239952  0.98882115],[1 1]
[0.02336255 0.20401767],[0 0]
[0.00534469 0.01958126],[0 0]
[0.01807368 0.21133286],[0 0]
[0.50956386 0.00730228],[0 0]
[0.94995594 0.99000865],[1 1]
[0.72877192 0.921471  ],[1 1]
[0.95958638 0.99548113],[1 1]
[0.22873273 0.0158312 ],[1 0]
[0.00234511 0.0026215 ],[0 0]
[0.98180556 0.98625934],[1 1]
[0.77084142 0.12537774],[0 0]
[0.12330282 0.00450447],[0 0]
[0.03439698 0.04030055],[0 0]
[0.01222923 0.00349057],[0 0]
[0.01155636 0.14874825],[0 0]
[0.32621986 0.9525733 ],[0 1]
[0.00456682 0.00390112],[0 0]
[0.00927889 0.08665186],[0 0]
[0.31764975 0.93211722],[0 1]
[0.00336906 0.00462678],[0 0]
[0.34471989 0.98204523],[1 1]
[0.70209825 0.02665576],[1 0]
[0.03464678 0.0750443 ],[1 0]
[0.95541191 0.99476516],[1 1]
[0.11988893 0.00368622],[0 0]
[0.06699955 0.84161282],[0 1]
[0.04979432 0.00716642],[0 0]
[0.04401621 0.00678909],[0 0]
[0.37203169 0.89188063],[0 0]
[0.01058194 0.01938164],[0 0]
[0.40177065 0.8990953 ],[1 1]
[0.9416976  0.99231553],[1 1]
[0.03815252 0.16352108],[1 0]
[0.64170277 0.55795431],[1 0]
[0.00836387 0.01020861],[0 0]
[0.9007408  0.98383498],[1 1]
[0.98153961 0.07869285],[1 0]
[0.79497659 0.99225247],[1 1]
[0.00803751 0.00543842],[0 0]
[0.39458287 0.93493342],[0 1]
[0.0113858  0.00381425],[0 0]
[0.0062536  0.00482336],[0 0]
[0.93236327 0.00294888],[1 0]
[0.00475314 0.00311136],[0 0]
[0.84216619 0.97845447],[0 1]
[0.01031891 0.04186636],[0 0]
[0.9741509  0.86273324],[1 1]
[0.9439472  0.98951781],[1 1]
[0.01674742 0.02855161],[0 0]
[0.00728428 0.4122853 ],[0 0]
[0.17881304 0.90834713],[0 1]
[0.00537261 0.00377333],[0 0]
[0.0717366  0.53869176],[0 1]
[0.0061897  0.00536793],[0 0]
[0.00549775 0.00581676],[0 0]
[0.61337131 0.20543545],[0 0]
[0.00284374 0.004235  ],[0 0]
[0.79772407 0.99167371],[1 1]
[0.95623231 0.98837113],[1 1]
[0.96488029 0.98467994],[1 1]
[0.03034183 0.02318957],[0 0]
[0.35531405 0.96789539],[0 1]
[0.97558773 0.97850001],[1 1]
[0.30325919 0.14774945],[0 0]
[0.00558019 0.02501622],[0 0]
[0.96399677 0.98772931],[1 1]
[0.00570947 0.00775832],[0 0]
[0.66373193 0.97543955],[1 1]
[0.13019758 0.00694174],[0 0]
[0.00307888 0.00650707],[0 0]
[0.12444803 0.41472936],[0 1]
[0.53110164 0.33003092],[1 1]
[0.01448515 0.04137713],[0 0]
[0.831613   0.48017645],[1 0]
[0.54643273 0.00602382],[1 0]
[0.36281067 0.93395883],[0 1]
[0.24614379 0.00608787],[0 0]
[0.22214398 0.0057756 ],[1 0]
[0.05127341 0.9138658 ],[0 1]
[0.44278383 0.95384556],[1 1]
[0.0305213  0.00622356],[0 0]
[0.00321206 0.02930248],[0 0]
[0.18212733 0.02396512],[1 0]
[0.95912445 0.18476695],[1 0]
[0.01116022 0.00501177],[0 0]
[0.97711098 0.02387732],[1 0]
[0.00521442 0.01510346],[0 0]
[0.96751809 0.01217255],[1 0]
[0.77911651 0.0148595 ],[1 0]
[0.94708574 0.03388423],[1 1]
[0.43069747 0.00385475],[1 0]
[0.44190931 0.96220636],[0 1]
[0.95949197 0.00542375],[1 0]
[0.9771291  0.98308218],[1 1]
[0.96003759 0.01970971],[0 0]
[0.9658733  0.01075017],[1 0]
[0.52278507 0.98556292],[1 1]
[0.06485537 0.97592294],[0 1]
[0.02632451 0.00434959],[0 0]
[0.7466737  0.01204327],[1 0]
[0.31494263 0.00801325],[0 0]
[0.9838438 0.1200628],[1 1]
[0.89175951 0.01287037],[1 0]
[0.95652109 0.00542679],[1 0]
[0.97665906 0.99241674],[1 1]
[0.94197249 0.02265653],[1 0]
[0.95811892 0.99168903],[1 1]
[0.04924077 0.91425681],[0 1]
[0.09392765 0.98121774],[0 1]
[0.98078156 0.99066532],[1 1]
[0.00458717 0.0075646 ],[0 0]
[0.98428428 0.9944157 ],[1 1]
[0.03331301 0.00589007],[0 0]
[0.15794489 0.00851279],[0 0]
[0.24172387 0.89707279],[0 1]
[0.03036711 0.22023675],[0 0]
[0.46926364 0.00405848],[0 0]
[0.00274473 0.00471714],[0 0]
[0.00307956 0.00388765],[0 0]
[0.95363897 0.00725567],[1 0]
[0.08795962 0.04311576],[0 0]
[0.93838108 0.99110281],[0 1]
[0.14787275 0.75721139],[1 1]
[0.0823245  0.55831587],[0 1]
[0.11287981 0.00527248],[0 0]
[0.00668105 0.01172388],[0 0]
[0.18924883 0.00847414],[1 0]
[0.73273236 0.99396563],[1 1]
[0.96990025 0.96415406],[1 1]
[0.12599713 0.75094712],[0 1]
[0.0505864  0.96291149],[0 1]
[0.028622   0.50910008],[0 0]
[0.9914676  0.65088677],[1 0]
[0.95735687 0.99405462],[1 1]
[0.95397544 0.9910844 ],[1 1]
[0.01742005 0.1574752 ],[0 1]
[0.91801518 0.99428344],[1 1]
[0.84373975 0.99119735],[0 0]
[0.97613937 0.9936623 ],[1 1]
[0.02887946 0.00466695],[0 0]
[0.08703944 0.63698715],[0 1]
[0.97500944 0.04393166],[1 0]
[0.01971325 0.00456601],[0 0]
[0.03043041 0.00950694],[0 0]
[0.0096018  0.00482109],[0 0]
[0.98299277 0.90848458],[1 1]
[0.00564706 0.00456339],[0 0]
[0.93702686 0.96115375],[1 1]
[0.47027418 0.6741221 ],[0 0]
[0.86089981 0.9881531 ],[1 1]
[0.27183229 0.01308462],[1 0]
[0.01254204 0.10213628],[0 0]
[0.02378711 0.14667615],[0 0]
[0.00979868 0.09069481],[0 0]
[0.67871898 0.9951694 ],[1 1]
[0.03885227 0.27479881],[0 0]
[0.39035493 0.0032115 ],[0 0]
[0.00487795 0.02051121],[0 0]
[0.37413606 0.00373268],[1 0]
[0.00865909 0.00768992],[0 0]
[0.98835039 0.00371417],[1 0]
[0.04445413 0.06009766],[0 0]
[0.04003179 0.78429985],[0 1]
[0.47678888 0.97898489],[1 1]
[0.16160688 0.00991449],[0 0]
[0.00451255 0.01296976],[0 0]
[0.00305125 0.00385335],[0 0]
[0.00366864 0.00297886],[0 0]
[0.15689513 0.04900593],[0 0]
[0.00379565 0.00166056],[0 0]
[0.91862017 0.0488542 ],[1 1]
[0.87753218 0.06694615],[1 0]
[0.08760813 0.54769576],[0 0]
[0.77368462 0.01871949],[1 0]
[0.09786734 0.02762887],[0 0]
[0.69775695 0.96795142],[1 1]
[0.98578131 0.01710343],[1 0]
[0.82120943 0.26627958],[0 1]
[0.41658795 0.016597  ],[1 0]
[0.00443655 0.00201815],[0 0]
[0.00282043 0.00247258],[0 0]
[0.91069591 0.99366707],[1 1]
[0.97270858 0.14877003],[1 0]
[0.95354456 0.9952457 ],[1 1]
[0.00410351 0.00236484],[0 0]
[0.00220993 0.00941297],[0 0]
[0.09426966 0.80194438],[0 1]
[0.01222408 0.02299187],[0 0]
[0.00736567 0.02459297],[0 0]
[0.01816913 0.12860394],[0 0]
[0.01992434 0.13288745],[0 0]
[0.64607465 0.0082776 ],[1 0]
[0.67204452 0.75059021],[1 0]
[0.98659003 0.98711944],[1 1]
[0.01588693 0.40325689],[0 1]
[0.00880739 0.00238514],[0 0]
[0.62217122 0.9674058 ],[1 1]
[0.94576156 0.0328705 ],[1 0]
[0.61873186 0.02575225],[0 0]
[0.50702721 0.97093803],[0 1]
[0.03936535 0.03961068],[0 0]
[0.98781347 0.05530894],[1 0]
[0.97022301 0.02808917],[1 0]
[0.04719087 0.00743169],[0 0]
[0.00415123 0.00688183],[0 0]
[0.00726572 0.01416597],[0 0]
[0.96407676 0.01190713],[1 0]
[0.82174373 0.0285548 ],[1 0]
[0.05411708 0.30090278],[0 0]
[0.23659667 0.89029217],[1 1]
[0.86164808 0.00650328],[1 0]
[0.96962798 0.53752774],[1 1]
[0.51888621 0.20873871],[0 0]
[0.03359231 0.09802979],[0 0]
[0.97619611 0.16546297],[1 0]
[0.89484942 0.98781747],[1 1]
[0.05988392 0.38025665],[0 0]
[0.10332364 0.77345693],[0 0]
[0.00299031 0.00352791],[0 0]
[0.90020126 0.99076068],[0 1]
[0.00358549 0.01266846],[0 0]
[0.03791171 0.26918489],[0 0]
[0.74585438 0.1199753 ],[0 0]
[0.02364939 0.32265055],[0 0]
[0.02335593 0.01264814],[0 0]
[0.94131601 0.99208581],[1 1]
[0.33902115 0.03739572],[0 0]
[0.54639131 0.11839345],[1 1]
[0.06339452 0.90107602],[0 0]
[0.00199953 0.00166744],[0 0]
[0.41067672 0.99016464],[0 1]
[0.21200049 0.69946945],[1 1]
[0.00441426 0.0053333 ],[0 0]
[0.95036423 0.99438024],[1 1]
[0.14464864 0.00381219],[1 0]
[0.22545639 0.01220113],[0 0]
[0.93832731 0.99139315],[1 1]
[0.02940562 0.00533092],[0 0]
[0.06227779 0.07547641],[0 0]
[0.00631127 0.02612901],[0 0]
[0.93928206 0.99336374],[1 1]
[0.1541909  0.00753546],[0 0]
[0.08186266 0.89039445],[0 1]
[0.00718996 0.03696701],[0 0]
[0.00613996 0.07114899],[0 0]
[0.08359933 0.30780339],[1 0]
[0.95893681 0.00699744],[1 0]
[0.01510707 0.00962934],[0 0]
[0.95112091 0.99362886],[1 1]
[0.02070794 0.15737987],[0 0]
[0.00270057 0.01088285],[0 0]
[0.66360927 0.99443257],[0 1]
[0.51688898 0.06759736],[1 1]
[0.00275216 0.00986838],[0 0]
[0.33550459 0.39701289],[1 1]
[0.00389034 0.03741235],[0 0]
[0.5975253  0.01707941],[1 0]
[0.89925456 0.00805113],[1 0]
[0.7205289  0.03160238],[0 0]
[0.99406296 0.74187285],[1 0]
[0.29248703 0.99369711],[0 1]
[0.00704089 0.00432733],[0 0]
[0.02969548 0.00288391],[0 0]
[0.59942693 0.82223272],[1 1]
[0.98922825 0.98083258],[1 1]
[0.98267305 0.98721498],[1 1]
[0.97816014 0.07286954],[1 0]
[0.71817893 0.00679448],[1 0]
[0.04199877 0.91340184],[0 1]
[0.91244429 0.00529701],[1 0]
[0.95825344 0.97039354],[1 1]
[0.26865187 0.88667393],[1 1]
[0.03210637 0.64224124],[0 1]
[0.91545832 0.15033427],[1 0]
[0.18590304 0.0273377 ],[0 0]
[0.63320363 0.02529284],[1 0]
[0.91985571 0.99560714],[1 1]
[0.01239845 0.00230572],[0 0]
[0.00153273 0.00367621],[0 0]
[0.98447949 0.00725895],[1 0]
[0.02262056 0.04517385],[0 0]
[0.00994143 0.07364574],[0 0]
[0.88867295 0.09825829],[1 0]
[0.97723413 0.99129248],[1 1]
[0.39108497 0.05865932],[1 0]
[0.03229755 0.00278339],[0 0]
[0.00381604 0.00430882],[0 0]
[0.00977844 0.00379801],[0 0]
[0.00329211 0.00228953],[0 0]
[0.95596272 0.93759716],[1 1]
[0.24337021 0.07213387],[0 0]
[0.3402257  0.02169606],[0 0]
[0.35113484 0.00903803],[1 0]
[0.47682261 0.00283104],[1 0]
[0.92290962 0.99236667],[1 1]
[0.44997194 0.9861505 ],[0 1]
[0.00963476 0.00514373],[0 0]
[0.02052695 0.01140964],[0 0]
[0.65912956 0.00763431],[0 0]
[0.07404894 0.95082355],[0 1]
[0.02016541 0.03290647],[0 0]
[0.77658558 0.0547187 ],[1 0]
[0.60894179 0.86884189],[1 1]
[0.01622632 0.00910676],[0 0]
[0.10652629 0.98643148],[0 1]
[0.06524864 0.63306308],[1 1]
[0.04429916 0.02227503],[0 0]
[0.0430145  0.02253675],[0 0]
[0.01424903 0.0049459 ],[0 0]
[0.00392669 0.01398179],[0 0]
[0.00375223 0.00720879],[0 0]
[0.0086439  0.05428517],[0 0]
[0.93181825 0.01439792],[1 0]
[0.9746716  0.01895112],[1 0]
[0.947496   0.99098957],[1 1]
[0.00388342 0.0155932 ],[0 0]
[0.51437789 0.99150431],[0 1]
[0.96562505 0.98832595],[1 1]
[0.71004701 0.00645673],[0 0]
[0.98262811 0.94234586],[1 1]
[0.00693634 0.00343651],[0 0]
[0.00413045 0.00668147],[0 0]
[0.02383512 0.00939873],[0 0]
[0.63844442 0.00287351],[1 0]
[0.05984443 0.97995299],[0 1]
[0.15277737 0.93878669],[0 1]
[0.99156761 0.98829311],[1 1]
[0.00541663 0.00412619],[0 0]
[0.00271916 0.00168446],[0 0]
[0.7515254  0.99290997],[0 0]
[0.96587741 0.98502994],[1 1]
[0.05301368 0.529616  ],[0 0]
[0.60627133 0.3125512 ],[0 0]
[0.98071516 0.07957783],[1 0]
[0.0054858  0.03461567],[0 0]
[0.94973534 0.98915482],[1 1]
[0.6067155  0.97041547],[1 1]
[0.53183687 0.17548853],[0 0]
[0.00649834 0.02093437],[0 0]
[0.20555547 0.03112417],[0 0]
[0.07769981 0.53641868],[0 0]
[0.95670456 0.9879927 ],[1 1]
[0.01186234 0.23811179],[0 0]
[0.00826696 0.00854963],[0 0]
[0.94673908 0.09283075],[1 0]
[0.31193811 0.00751612],[1 0]
[0.25019348 0.9000138 ],[0 1]
[0.97873724 0.04282278],[1 0]
[0.0495894  0.00287977],[0 0]
[0.20009941 0.08230793],[0 0]
[0.101143   0.01180902],[0 0]
[0.70464098 0.02201492],[1 0]
[0.0098961  0.00270221],[0 0]
[0.95324302 0.99310338],[1 1]
[0.97597045 0.01605025],[1 0]
[0.00472897 0.00733146],[0 0]
[0.91370463 0.99670064],[1 1]
[0.7032789  0.60049552],[1 0]
[0.01235291 0.03747347],[0 0]
[0.12955821 0.96273339],[1 1]
[0.02092066 0.00350901],[0 0]
[0.01162314 0.4503389 ],[0 0]
[0.00338659 0.00569785],[0 0]
[0.01324499 0.0019488 ],[0 0]
[0.97363007 0.99340725],[1 1]
[0.96927285 0.99578208],[1 1]
[0.97846514 0.99282181],[1 1]
[0.07494596 0.01675022],[0 0]
[0.04576391 0.97341979],[0 1]
[0.01323766 0.0851754 ],[0 0]
[0.84081584 0.99642682],[1 1]
[0.9132241  0.02893484],[1 1]
[0.07735544 0.02260274],[0 0]
[0.96457493 0.9958117 ],[0 1]
[0.96614248 0.04196307],[1 1]
[0.95959496 0.99498367],[1 1]
[0.01745078 0.00373814],[0 0]
[0.94675374 0.01200226],[1 0]
[0.00806245 0.00477412],[0 0]
[0.04517305 0.91780603],[0 1]
[0.00333199 0.00328562],[0 0]
[0.88326412 0.00727063],[1 0]
[0.75686777 0.98401314],[1 1]
[0.56755018 0.98736888],[1 1]
[0.72262537 0.92837191],[0 1]
[0.91991317 0.00818914],[1 0]
[0.97198874 0.99198604],[1 1]
[0.02515715 0.04359257],[0 0]
[0.02173209 0.01548535],[1 0]
[0.00424525 0.0235835 ],[0 0]
[0.83147323 0.96902406],[0 1]
[0.0080508  0.00574312],[0 0]
[0.00410351 0.00236484],[0 0]
[0.01060751 0.01026803],[0 0]
[0.01843822 0.02917716],[0 0]
[0.10709041 0.00417569],[1 0]
[0.65362215 0.98463869],[0 1]
[0.97497296 0.99447083],[1 1]
[0.0177024 0.0096626],[0 0]
[0.00572917 0.00356975],[0 0]
[0.93582189 0.98159969],[1 1]
[0.0243645  0.94802189],[0 1]
[0.85054946 0.98019224],[1 1]
[0.96758139 0.01115552],[1 0]
[0.0515441  0.42011821],[0 0]
[0.8502413  0.97888124],[1 1]
[0.21010971 0.03753722],[1 0]
[0.03347981 0.00349322],[0 0]
[0.26015827 0.98429817],[0 1]
[0.97734451 0.97229469],[1 1]
[0.01286858 0.00409877],[0 0]
[0.92854887 0.9803583 ],[1 1]
[0.01119441 0.01171711],[0 0]
[0.88104022 0.02847642],[1 0]
[0.02481607 0.91658795],[0 1]
[0.01321095 0.02605477],[0 0]
[0.784477  0.1395041],[0 0]
[0.94424474 0.99213117],[1 1]
[0.10198802 0.22446454],[0 0]
[0.10390759 0.97939491],[0 1]
[0.77603149 0.99421591],[1 1]
[0.97074246 0.99191391],[1 1]
[0.07124043 0.00832698],[0 0]
[0.13309318 0.80331385],[0 1]
[0.03967059 0.95951694],[0 1]
[0.27198112 0.89789391],[0 1]
[0.95098507 0.01170272],[0 0]
[0.23130515 0.00372049],[1 0]
[0.00262311 0.0071823 ],[0 0]
[0.77849841 0.97532499],[0 1]
[0.00310105 0.00220579],[0 0]
[0.07412413 0.85398757],[0 1]
[0.223158   0.10801324],[0 0]
[0.05010861 0.08611116],[0 0]
[0.00297576 0.00633684],[0 0]
[0.95959985 0.99043286],[1 1]
[0.00619966 0.02261931],[0 0]
[0.03844512 0.04139549],[1 1]
[0.92405862 0.9926886 ],[1 1]
[0.91706574 0.99374264],[1 1]
[0.97505343 0.92255217],[1 1]
[0.99475825 0.97968972],[1 1]
[0.03716734 0.26999718],[0 0]
[0.00473201 0.02417833],[0 0]
[0.44624752 0.89595163],[1 1]
[0.13211054 0.00260359],[0 0]
[0.09490341 0.0031203 ],[0 0]
[0.91351354 0.9889183 ],[1 1]
[0.04332113 0.0955863 ],[0 0]
[0.13397697 0.43300906],[0 0]
[0.9767139  0.99445438],[1 1]
[0.87412345 0.00815478],[1 0]
[0.94842434 0.99389398],[1 1]
[0.93677801 0.99193871],[1 1]
[0.82059395 0.93004954],[1 1]
[0.03633016 0.24598733],[0 0]
[0.93060136 0.03594038],[1 0]
[0.05863759 0.74731219],[0 1]
[0.01703888 0.03060222],[0 0]
[0.08344918 0.00950232],[0 0]
[0.00240278 0.00638118],[0 0]
[0.00637814 0.12231883],[0 0]
[0.00632769 0.00460002],[1 0]
[0.11223492 0.53265339],[0 0]
[0.42393515 0.00229946],[0 0]
[0.27945963 0.42982456],[0 0]
[0.24465758 0.01632553],[1 0]
[0.98380005 0.99000394],[1 1]
[0.23571619 0.69893748],[0 1]
[0.01820397 0.0028508 ],[0 0]
[0.08120275 0.54805332],[0 0]
[0.15881822 0.00508186],[0 0]
[0.02746436 0.0562968 ],[1 1]
[0.01133072 0.02987972],[0 0]
[0.39934388 0.04891706],[0 0]
[0.42340246 0.99243915],[0 1]
[0.00516811 0.02162138],[0 0]
[0.97817689 0.00961676],[1 0]
[0.9663924  0.98024762],[1 1]
[0.51038122 0.03309175],[1 1]
[0.01129022 0.00587949],[0 0]
[0.0055013  0.00258607],[0 0]
[0.00966525 0.00735638],[0 0]
[0.00770587 0.00962305],[0 0]
[0.03506684 0.24835762],[0 1]
[0.00415084 0.00742981],[0 0]
[0.01324677 0.00343001],[0 0]
[0.06517562 0.07858545],[0 0]
[0.00172141 0.00304079],[0 0]
[0.81100166 0.97573161],[0 0]
[0.00306922 0.00369355],[0 0]
[0.99079609 0.30026644],[1 0]
[0.93308711 0.9925878 ],[1 1]
[0.36807474 0.01345697],[1 0]
[0.16510713 0.00249329],[0 0]
[0.38943878 0.91215646],[0 1]
[0.74151504 0.00505134],[1 0]
[0.80804694 0.99071372],[1 1]
[0.2916255  0.05522457],[1 0]
[0.03084046 0.01171353],[0 0]
[0.03113529 0.09308308],[0 0]
[0.97262299 0.99507952],[1 1]
[0.95266372 0.98330915],[0 1]
[0.00341061 0.01036701],[0 0]
[0.06309843 0.46949279],[0 0]
[0.00283825 0.02441686],[0 0]
[0.34766531 0.02483502],[0 0]
[0.11896604 0.00301504],[1 0]
[0.07228693 0.96312898],[0 1]
[0.07663414 0.44558278],[0 1]
[0.04309729 0.46737441],[0 1]
[0.14021417 0.91533417],[0 1]
[0.93902057 0.01396674],[1 0]
[0.11516231 0.13435349],[0 0]
[0.87193108 0.02891865],[1 0]
[0.01482967 0.0208742 ],[0 0]
[0.00452158 0.00447544],[0 0]
[0.00752392 0.04151291],[0 0]
[0.94573647 0.99662197],[1 1]
[0.1571618  0.85096896],[0 1]
[0.0046415  0.00810239],[0 0]
[0.00504714 0.00617883],[0 0]
[0.02248946 0.01808295],[0 0]
[0.00368437 0.00590909],[0 0]
[0.94687128 0.0138382 ],[1 0]
[0.95822906 0.99137306],[1 1]
[0.32615727 0.07031918],[1 1]
[0.95931327 0.98996389],[1 1]
[0.07226732 0.86170053],[0 1]
[0.94084328 0.06308937],[1 0]
[0.02958623 0.01322353],[1 0]
[0.18751317 0.00411227],[0 0]
[0.21134144 0.78375542],[0 1]
[0.58222622 0.9897753 ],[0 1]
[0.18562245 0.21784532],[0 0]
[0.57799429 0.98303467],[0 1]
[0.00599918 0.00471306],[0 0]
[0.02079779 0.07856402],[0 0]
[0.90066171 0.3781639 ],[1 0]
[0.99036694 0.9925977 ],[1 1]
[0.81549162 0.03728095],[1 0]
[0.01261407 0.03320488],[0 0]
[0.00522968 0.00906694],[0 0]
[0.9653548  0.24064925],[1 0]
[0.01832286 0.00482425],[0 0]
[0.00803676 0.00348869],[0 0]
[0.00433007 0.00165361],[0 0]
[0.83656144 0.98980451],[1 1]
[0.11647969 0.00164998],[0 0]
[0.97105336 0.99445134],[1 1]
[0.01479974 0.00839677],[0 0]
[0.85707736 0.02911505],[1 0]
[0.66714483 0.71798944],[1 0]
[0.00636184 0.03914273],[0 0]
[0.05228019 0.57756257],[0 1]
[0.01020649 0.00207195],[0 0]
[0.92824191 0.95975626],[1 1]
[0.86567503 0.07097325],[1 0]
